,0,1,2
5921,r Well open up your mind and see like mer Open up your plans and damn you39 re freer Look into your heart and you39 ll find love love lover Listen to the music of the moment people dance and sing were just one big familyr It39 s our God forsaken right to be lo ,,No
5922,PRANK CALL THIS PERSON THERE NAME IS MELODY 614 735 8024 Lol im good Why ,PRANK CALL THIS PERSON THERE NAME IS MELODY 614 735 8024 ,No
5923,pfft are you forreall i am a beast at soccer watch me beat you You can stay in your dream land that your in hahhaa,me beat you ,No
5924,no matter how hard i try i cant seem to get my mind off of you please text meh Uhhhhh Who is this ,,No
5925,No because then u will know who this is Omg stop messaging me krista forreal ,,No
5926,thx 4 not talking to me anymore Uhm Thanks ,thx 4 not talking to me anymore ,No
5927,name the hottest girl that you have ever met Lol you ,,No
5928,Name 1 girl you find pretty Uhmm Dina and dani,,No
5929,mhhm sureee thats why i made varsity and you didnt thought soo There is a differene though Girls is easier to make than boys ,you didn t ,No
5930,looks like you can talk but can you follow up on what your saying Of course I can duhh You suck at soccer sukka ,you suck at soccer ,No
5931,Josh you are a desparate little guy Am I Tell how im desperate Please I would really like to know ,desparate ,No
5932,If you won a million dollars what would you do with it Give half to a cancer hospital to help the cancer kids And then juss save the rest and spend it ,,No
5933,If you had access to a time machine where and when would be the first place you travel to Disco time babyyyy hahahah P,,No
5934,If you could wake up as anyone tomorrow who would it be Uhhmm Myself ,,No
5935,If you could go only to one restaurant for the next five years which would it be Denny s DDD,,No
5936,the guy at lunch at ur table at school who u hang out with and talk to he is HOT Then talk to him lol,,No
5937,To bad u stopped talking 2 me Cool byee,,No
5938,Who39 s the most overrated actor Uhm That one lady D hahaha,,No
5939,what was your longest relationship Like 2 in a half years I think ,,No
5940,who is your favorite superhero SUPERMAN ,,No
5941,who is the love of your life Honestly I don t know yet I will find out in a few months ,,No
5942,Who is the bestestt lol YUH AREEE 3,,No
5943,Who do you like Kylee ,,No
5944,Who and when was your first kiss Uhmm like 6th grade on a corner of a street I was on my corner O Lol jk and it was randi ,,No
5945,Where39 s your favorite place to buy clothes Uhm Tilly s ,,No
5946,where would you take a girl on your one year anniversary Uhm I would make it her night and she would get to go anywhere she wanted to go ,,No
5947,when can you drive March15th ,,No
5948,What39 s your favorite genre of music Uhmmm depends on the mood im in I guess haha,,No
5949,what is your ideal date r Like what do I want in a date er whaat ,,No
5950,what are you doing Your mom Lol jk just answering questions wbu ,Your mom ,No
5951,what is your favorite video game Call of duty Modern Warfare 2 ,,No
5952,what is your favorite season Spring ,,No
5953,what is your favorite color GREEEEEEEEEEEEN ,,No
5954,what is your favorite clothing brand Fox and famous ,,No
5955,what dont you like about yourself and everyone hates something about themselves My face ,,No
5956,what do you usually wear like to school Vans pants and a shirt haha,,No
5957,What do you think about formspring me so far Some people make it gay as hell but other than that it s prety chill ,,No
5958,what do you look for in a girl Eyes Smile Personality And athletic ,,No
5959,what do u like most about me Eyes I guess ,,No
5960,Would you rather eat a handful of dirt or a handful of dryer lint dirt God made dirt and dirt dont hurt ,,No
5961,Would you rather die a hero and fighting for someone you love but having to be in pain or die peacefully and painless the first one r if i had to choose ,,No
5962,would you rather be king or queen of the universe for one year or get what you want for one year Queen being that im a lady and Miss Universe to be more exact That s be awesome And what I want for one year who wouldnt want that lol,,No
5963,What did you think of Eminems video for quot Love the way you lie quot ft Rihanna I havent seen it yet i really like his cd though ,,No
5964,What do you think about men who hit women I think it s no different than a woman to hit a man than a man to hit a woman first of all But up foremost I believe that If a man is willing to hit a female whom is half the size half the strength half the fury then the man is half of what a real man is He s gotta make up for something else if he feels the need to take advantage of a being thats smaller and weaker that themselves or thier own r r Hence don t think im not a feminist like all other strong figured well headed a female can do anything a man can do but lets face reality and we can t So when it comes down to it theres nooo reason a male should ever hit another female Ever ,,No
5965,What do you think about guys who sag their pants girls What039 s your thoughts on women who039 s thongs are showing guys answer to both please r I think guys need to pull up thier pants period r I believe its sluttyly uncalled for for the thongs hanging out Keep them in ya scrubbies Period ,,No
5966,What do you tell yourself when times get hard itll only get harder get on with it,,No
5967,What do you question the most people ,,No
5968,What do you question the most in life our reason for existence,,No
5969,What do you prefer to drink in the morning water ,,No
5970,What do you need to change about yourself My anger I get frustrated to easily It sucks thinking the world should be nice and everyone should respect one another Its really annoying ,,No
5971,What do you like to do on hot days lay out and swim ,,No
5972,what do you like in 039 YOU039 My selflessness,,No
5973,What do you grab to drink when you039 re hot sweaty and thirsty WATER ,na ,No
5974,What do you get tired of in everday life the bs ,,No
5975,What do you dread doing but have to do it uhhh not really anything ,,No
5976,What do you do when you have alot on your mind write ,,No
5977,what do you do when you get upset cry like a baby,,No
5978,What do you do for headaches bash my head against the wall hahaha ,,No
5979,What do you do all day keep my mind busy paint draw write lay out and tan clean blahh lol,,No
5980,What do you dislike the most rude people,,No
5981,what do you cook best Rice haha,,No
5982,What do you believe is hiding under the endless miles of ice on the polar ice caps Will humanity survive to explore it039 s mysteries I dont think we will ever know ALL of what is truly hidden underneath the glaciers and ice caps of the sea but i think there may be creatures beyond our belief Like an iccey polar dragon haha jk,,No
5983,what do you always pray for the cancer my little brother had to never come back ,,No
5984,What do people most often criticize about you If some of these are doules I am so sorry my blunt attitude ,,No
5985,What do you think about mothers who go out and get trashed Personally I think it039 s irresponsible Irresponsible Your correct I think theres a time to party and a time to grow and and realize that your an adult now its time for the party to be over ,,No
5986,What do you think about mothers who smoke pot while they are pregnant I think the same with all substance abuse while mothers are pregnant IT SHOULDN T BE USED Not drinking smoking cigs pot coke shooting up blahh tee blahh its all the same Dont do it I think its very immature selfish and uncaring for the unborn They have no choice but to rely on the mother NO CHOICE SO as a mother YOU should make the right choice for them ,,No
5987,What do you think about parents who smoke pot around their children the same as alchy its dumb,its dumb ,No
5988,What do you think of my questions I think there good I like most of your questions most of the time hahaha,,No
5989,What do you usually drink during dinner H2o,,No
5990,what do you usually do to relieve yourself from hiccups Okay Im super glad you asked me this question only because its a common misconception about hiccups Your not supposed to hold your breath The reason you have hiccups in the first place is lack of oxygen So the usual hold your breath till your face turns blue and still keep holding it isn t what makes them go away Its the deep breath you take after holding your breath r r So to relieve my hiccups I hold my breath haha only to take a bigger breath afterward ,,No
5991,What do you think would cause mass hysteria knowing when your time to die is,,No
5992,What do you think would be the hardest thing for you to give up on My ambition to want to better myself and help others around me that I care about out of this society rut we re all seemingly stuck in ,,No
5993,What do you think Victoriau2019s secret is p haha umm thats on the outside for people to buy beauty is on the skinny models but inside the store there s more for all shapes and beauty is really on the inside the inside just doesnt sell,,No
5994,What do you think of women who wear revealing clothing infront of kids its stupid ,,No
5995,What do you think of the Saw movies i like them its sick though to think someone thought of all that stuff lol,,No
5996,What do you think of the papparazzi Its overated ,,No
5997,what do you think of Spiderman without Tobey Who s tobey the green goblin idk not really a big spiderman fan I guess he s better without him so he can have the girl ,,No
5998,What do you think of my new graphic http poetic beauty81 deviantart com art A Rok Shining Star 163949988 ,,No
5999,What do you think about parwents who drink alcohol around their children its dumb,,No
6000,What do you think of hot dogs they are yummy,,No
6001,what do you think of guys who wear headbands ponytails i like them hahaha,,No
6002,what do you think of Glee Glee who ha,,No
6003,What do you think of Christina Aguilera039 s new vid for quot not myself tonight quot its good i like how she incorporated her life in her newwest album after her having a kid and all ,,No
6004,What do you think makes a person snap and kill someone I have no clue What makes anyone do the mean things they do we re all human Humans are confusing ,,No
6005,What do you think happens to the missing socks that disappear in the dryer the dryer eats them ,,No
6006,what do you think could cause you to explode ignorance is reallly annoying im guessing your meaning my anger soo yeah i cant stand rudness its not necessary and I can totally rip a persons head for trying to degrade another It drives me crazzzy 0 haha,na ,No
6007,What do you think about people who give one word answers to nearly everything theyre either trying to get through a bunch of questions or thats all they had to say on the topic of the question,,No
6008,What do you think about people who dip Like chewing tabbacco Ewwwwwweyy ,,No
6009,What did you think when you found out snape could have been harry potter039 s father crazyness ,,No
6010,what did you have for lunch mandrine oranges and chicken noodle soup im sick and have been for the last two weeks ,,No
6011,What do you value most in your friends Honesty I don t have many true friends ,,No
6012,What did you have for dinner i didnt eat im sick ,na ,No
6013,What are your thoughts on earwax its needed just clean it out so its not too visible ha,,No
6014,What are your plans for the weekend I had a wedding to go to in columbus lastnight and today im just chillin with my baby all day in our new apartment ,,No
